p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.51424712228449e-77	0.928832593465847	1	0.997	2.94536207755556e-73	cluster_13	NEAT1	1.34002217640921
9.23717966624828e-143	0.910303127331267	1	1	1.79672381688195e-138	cluster_13	MALAT1	1.31328980750653
2.10908646504666e-109	0.812918213569493	1	1	4.10238408316226e-105	cluster_13	MT-CO3	1.17279307536502
4.63924016339999e-145	0.810617615543049	1	1	9.02378604182931e-141	cluster_13	MT-ND1	1.16947401400119
1.08229294606063e-178	0.802582402875299	1	1	2.10516800938253e-174	cluster_13	MT-ATP6	1.15788165253294
1.73414857086832e-166	0.786661415791464	1	0.999	3.37309238519598e-162	cluster_13	MT-ND3	1.13491252342104
2.18456313890023e-183	0.781234440523804	1	1	4.24919376147485e-179	cluster_13	MT-CO1	1.12708305311536
3.41315985271629e-61	0.776756527712927	0.925	0.843	6.63893722951847e-57	cluster_13	MT-ND6	1.12062279050957
1.47850539119039e-130	0.769065653499544	1	1	2.87584083640443e-126	cluster_13	MT-ND2	1.10952720442182
1.79249196243648e-127	0.744697587000155	1	1	3.4865761161352e-123	cluster_13	MT-CYB	1.0743715157271
9.48780656720952e-204	0.730413963884769	1	1	1.84547325538792e-199	cluster_13	MT-ND4	1.05376460349261
2.73044970764847e-158	0.708483019092316	1	1	5.31099772634703e-154	cluster_13	MT-CO2	1.02212493819852
1.09597462126205e-19	0.681172169825775	1	0.984	2.13178023581682e-15	cluster_13	MT-ND4L	0.98272371139922
4.33544943487256e-66	0.663307911182397	0.88	0.921	8.43288269577061e-62	cluster_13	MTRNR2L12	0.956951034045261
2.70883613336594e-166	0.658823818232312	1	1	5.26895716301008e-162	cluster_13	MT-ND5	0.950481855383288
9.75704899567405e-59	0.658152955021212	0.971	0.97	1.89784360014856e-54	cluster_13	VMP1	0.949514004355519
3.62652574030926e-48	0.643073463611921	0.988	0.984	7.05395521747555e-44	cluster_13	HSPA5	0.927758896880208
2.41833068442412e-17	0.643048969602689	0.492	0.343	4.70389501427335e-13	cluster_13	SLC26A2	0.927723559494557
1.11565484540162e-19	0.624441906637625	0.873	0.769	2.17006023979069e-15	cluster_13	GDF15	0.90087924202935
1.44278936176557e-07	0.621985589824571	0.6	0.581	0.00280636958757021	cluster_13	MUC12	0.897335525944305
9.6735650827966e-11	0.605125235564401	0.688	0.616	1.88160514425477e-06	cluster_13	CD55	0.873011176465528
4.21056036247905e-31	0.572740751094674	0.875	0.82	8.189960961058e-27	cluster_13	GABPB1-AS1	0.826290241319306
9.46915355017986e-14	0.568057097114122	0.637	0.564	1.84184505704548e-09	cluster_13	SORL1	0.819533156948323
2.99341849706615e-09	0.549550518473314	0.535	0.497	5.82249831864337e-05	cluster_13	SLC7A11	0.792833807719409
2.78718889712063e-08	0.526289915852174	0.449	0.393	0.000542136112378934	cluster_13	TSEN2	0.759275851669801
4.73546844078353e-49	0.524941190361726	0.941	0.885	9.21095966416804e-45	cluster_13	POLR2J3.1	0.757330052093212
9.54124828579005e-44	0.521625915010848	0.994	0.996	1.85586820406902e-39	cluster_13	HSP90B1	0.752547120785319
3.06233792450622e-20	0.510397711540563	0.733	0.647	5.95655349695704e-16	cluster_13	EREG	0.736348247320646
9.31031469688608e-13	0.509400151802326	0.886	0.912	1.81094931169131e-08	cluster_13	SLC3A2	0.734909072833301
3.19257292169693e-09	0.495449193277452	0.751	0.704	6.20987358999269e-05	cluster_13	LCN2	0.714782094153818
4.01716215578618e-29	0.482349881651168	0.759	0.637	7.8137821092197e-25	cluster_13	SERINC5	0.695883782231519
2.52076982593242e-34	0.474515287538773	0.753	0.649	4.90314938842116e-30	cluster_13	FTX	0.684580852158189
3.94648156109995e-31	0.471156076852521	0.824	0.778	7.6763012844955e-27	cluster_13	MT-ATP8	0.679734535559831
4.9069900350828e-17	0.469264618648613	0.578	0.467	9.54458631723955e-13	cluster_13	AC020916.1	0.677005738189004
6.10747156288792e-27	0.466024380825149	0.796	0.685	1.18796429369733e-22	cluster_13	ABHD2	0.672331063149792
3.0582489927013e-19	0.460622476004674	0.635	0.525	5.94860011570331e-15	cluster_13	MUC20-OT1	0.664537761853939
3.3094073799137e-59	0.460279895692801	0.982	0.953	6.43712829467013e-55	cluster_13	ABCC3	0.664043522936894
1.33975838423718e-32	0.458622680438921	0.825	0.699	2.60596403317973e-28	cluster_13	LDLR	0.661652666708435
5.17057562569742e-31	0.45823962608921	0.676	0.573	1.00572866495441e-26	cluster_13	MTRNR2L8	0.661100036097716
7.47945949737294e-36	0.451943242636208	0.904	0.885	1.45482966683401e-31	cluster_13	RNF43	0.652016274914534
5.45989422229472e-23	0.449274050424336	0.81	0.758	1.06200402517855e-18	cluster_13	SLC38A2	0.648165444547287
8.34518373456432e-28	0.446711318331444	0.973	0.901	1.62322168821011e-23	cluster_13	ELF3	0.644468203665745
4.72037752001474e-44	0.445717751880001	0.957	0.954	9.18160631418067e-40	cluster_13	N4BP2L2	0.643034790273455
1.93267768492033e-30	0.439885383515417	0.845	0.76	3.75925136493853e-26	cluster_13	GPRC5A	0.634620461357231
4.64519222837327e-12	0.436039224927938	0.516	0.416	9.03536340340885e-08	cluster_13	SLC11A2	0.629071627436604
1.17149224231182e-14	0.435702885833597	0.61	0.552	2.27866956052071e-10	cluster_13	HYOU1	0.628586392693141
1.00623764818374e-59	0.435672497348258	0.994	0.923	1.95723284948219e-55	cluster_13	RRBP1	0.628542551376042
8.16400157228329e-32	0.435189213187124	0.737	0.603	1.58797994582482e-27	cluster_13	LAMB3	0.627845319713434
9.47765807500376e-44	0.433427733977065	0.957	0.896	1.84349927216898e-39	cluster_13	TFRC	0.625304042392452
2.39642692589288e-45	0.427086566310443	0.957	0.929	4.66129001355425e-41	cluster_13	CD46	0.616155671246372
7.87217008419321e-27	0.418590321662144	0.775	0.658	1.53121580307642e-22	cluster_13	ITGA2	0.603898181226091
1.69698069700663e-38	0.417984814544923	0.806	0.698	3.30079715374759e-34	cluster_13	PCSK7	0.603024619110853
5.88997067003901e-38	0.417900550377138	0.916	0.81	1.14565819502929e-33	cluster_13	SEC61A1	0.602903051613865
5.31108888127213e-37	0.417410405287159	0.89	0.838	1.03305989829624e-32	cluster_13	FAT1	0.602195921723237
3.68940545736001e-16	0.416829188297115	0.769	0.697	7.17626255511095e-12	cluster_13	DST	0.60135740285402
7.20435255453139e-27	0.415103002319542	0.855	0.818	1.4013186153819e-22	cluster_13	MET	0.598867042904523
5.00797488397134e-31	0.414856709030981	0.961	0.868	9.74101194681265e-27	cluster_13	MUC13	0.598511716798513
1.40609784436098e-40	0.412097400443702	0.976	0.942	2.73500091706654e-36	cluster_13	ARGLU1	0.594530875983362
8.16883178015219e-30	0.411251350855266	0.982	0.927	1.5889194695574e-25	cluster_13	SPTBN1	0.593310284437779
4.5571472606983e-16	0.410481253650741	0.488	0.352	8.86410713678427e-12	cluster_13	AMN	0.592199269019809
3.83336681899926e-23	0.406511198523534	0.667	0.576	7.45628179963546e-19	cluster_13	AC005261.1	0.586471690175731
1.22547085124865e-17	-0.410178133219487	0.18	0.356	2.38366335276374e-13	cluster_13	CDKN3	-0.591761958676846
4.10325370009942e-24	-0.414989431171445	0.7	0.833	7.98123877206338e-20	cluster_13	ANXA5	-0.598703194372375
6.19061048316336e-68	-0.415973050771926	0.986	0.995	1.2041356450801e-63	cluster_13	AP2S1	-0.60012225749211
