p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.34227745613874e-87	81.0670970243966	0.531	0.154	2.65690399668103e-83	cluster_18	ARRDC4	116.955098856361
1.9244851075202e-81	9.48288336494805	0.389	0.084	3.80932582182548e-77	cluster_18	PER1	13.680908803939
4.40188019744776e-79	29.0781572511453	0.372	0.076	8.7130816628281e-75	cluster_18	TNFAIP3	41.9509132644168
3.56909358075103e-74	104.540094230761	0.712	0.324	7.06466383373858e-70	cluster_18	ATF3	150.819475520784
7.89099696016027e-73	72.5180131248526	0.729	0.378	1.56194393829412e-68	cluster_18	KLF10	104.621377910346
7.54558272292189e-72	15.0447671513754	0.465	0.133	1.49357264417516e-67	cluster_18	NFKBIE	21.7050109606185
1.03451318924244e-70	4.10435895246681	0.403	0.098	2.04771540678649e-66	cluster_18	CSRNP1	5.92133830675209
1.21078707283308e-65	-48.4595535374836	0.865	0.542	2.39663193196579e-61	cluster_18	NFKBIA	-69.9123575722207
3.41197837939191e-62	8.53298187373666	0.642	0.283	6.75367000416834e-58	cluster_18	MAFF	12.3104906332353
2.86797490323575e-60	135.540439246345	0.889	0.709	5.67686952346485e-56	cluster_18	PPP1R15A	195.543519540614
3.05406639932842e-60	7.50041041052086	0.486	0.162	6.04521903083068e-56	cluster_18	CHAC1	10.8208049038904
9.39098419121114e-60	76.2853127207636	0.528	0.209	1.85885141080833e-55	cluster_18	NR1D1	110.056442354909
3.61796997458592e-59	2.66040942192951	0.326	0.076	7.16140976769536e-55	cluster_18	ZNF222	3.83815947975198
1.1876801989453e-53	46.5404464619872	0.566	0.231	2.35089418579232e-49	cluster_18	BIRC3	67.1436713114673
3.03630604577142e-53	10.2618856477803	0.444	0.15	6.01006418699996e-49	cluster_18	CTH	14.8047715342223
6.27514173217057e-52	25.4173936445533	0.74	0.457	1.24210155446584e-47	cluster_18	IRF1	36.6695477633197
9.93220470077731e-51	8.54718068647983	0.337	0.092	1.96598059847186e-46	cluster_18	G0S2	12.3309751899664
3.88903987777178e-48	7.54044122374403	0.569	0.269	7.69796553406147e-44	cluster_18	SESN2	10.8785571596102
2.12636527856275e-46	5.38523510434055	0.396	0.129	4.20892743238712e-42	cluster_18	RAB30	7.76925197905327
3.44579442310961e-45	10.587165999134	0.601	0.297	6.82060548110315e-41	cluster_18	CCDC174	15.2740518840189
5.79078992675727e-45	18.8760269548245	0.493	0.204	1.14622895810233e-40	cluster_18	NFKB2	27.2323504794117
6.05343377933098e-43	18.5439867983685	0.406	0.143	1.19821668228077e-38	cluster_18	ITPKC	26.7533177923167
2.12036363191075e-42	70.5124677167338	0.451	0.188	4.19704777300414e-38	cluster_18	KRT7	101.727987495775
7.43110287354217e-41	-164.459553496079	0.799	0.895	1.47091250278894e-36	cluster_18	PRDX1	-237.264982255606
4.76537306471453e-40	14.8875878614255	0.288	0.082	9.43257944429593e-36	cluster_18	SYNE1	21.4782491784774
1.44953450878227e-39	51.4124097691191	0.677	0.476	2.86920860668362e-35	cluster_18	SERTAD1	74.1724286140594
1.5835857194691e-39	9.25177840225571	0.299	0.09	3.13454957311715e-35	cluster_18	CREB5	13.3474948203379
1.7282121020538e-39	-12.4523829810746	0.826	0.635	3.42082303480529e-35	cluster_18	DDIT4	-17.9649911740465
3.13649453323053e-39	30.5395346430389	0.75	0.446	6.20837727907651e-35	cluster_18	DUSP1	44.0592351805689
8.98734357388516e-39	6.04378224156197	0.444	0.177	1.77895478701483e-34	cluster_18	BCL3	8.71933466811424
7.69375512130083e-37	-8.45955353738279	0.747	0.556	1.52290188871029e-32	cluster_18	DDIT3	-12.2045559365168
9.76581989477389e-37	-2.73646880052766	0.385	0.14	1.93304638997155e-32	cluster_18	CDKN2B	-3.94788996806863
3.42471268601947e-36	-11.2962931639195	0.635	0.363	6.77887629070694e-32	cluster_18	ZFAND2A	-16.2971061280146
3.54972114878507e-36	-29.5864831726344	0.917	0.799	7.02631804190518e-32	cluster_18	JUNB	-42.6842725505044
3.72833767322184e-36	80.5400935094522	0.597	0.405	7.37987159037532e-32	cluster_18	TXNIP	116.19479349882
3.92900398021391e-36	-33.5335089709535	0.51	0.23	7.77707047843541e-32	cluster_18	HBEGF	-48.3786270960002
1.21926486777608e-35	12.2838738519955	0.41	0.163	2.41341287927597e-31	cluster_18	ITGB8	17.7218838891796
2.42667799594056e-35	14.4353194077766	0.378	0.14	4.80336642516475e-31	cluster_18	DHX58	20.8257637232476
3.26116445749565e-35	6.69409418335718	0.497	0.242	6.45514892716689e-31	cluster_18	CDKN2AIP	9.65753648157306
1.55248219387528e-34	5.30838981300849	0.5	0.242	3.07298325455673e-30	cluster_18	TRAF2	7.65838765833284
4.64202744838816e-34	6.95990724253513	0.566	0.308	9.18842913133952e-30	cluster_18	NR1D2	10.0410236638526
6.51849139912571e-34	-Inf	0.955	0.983	1.29027018754294e-29	cluster_18	TMSB10	-Inf
1.20586244158587e-33	-100.236777493803	0.476	0.743	2.38688411687507e-29	cluster_18	ALDH1A1	-144.611101805
8.42161353137749e-33	1.45342578062998	0.406	0.164	1.66697418240086e-28	cluster_18	ZBTB48	2.09685016601504
1.27739214985595e-32	13.0918856808438	0.597	0.379	2.52847002142488e-28	cluster_18	BBC3	18.8875985476386
1.8032699256047e-32	-6.26664689940155	0.715	0.458	3.56939249074194e-28	cluster_18	YPEL5	-9.04086040476881
1.09009909851897e-31	14.3323197664952	0.514	0.276	2.15774215560844e-27	cluster_18	RELB	20.6771666515575
1.13690787613919e-31	-105.152596384327	0.854	0.933	2.25039545002992e-27	cluster_18	CALM2	-151.703129340267
2.21360998304722e-31	2.37054691188764	0.493	0.237	4.38161960044367e-27	cluster_18	FOSL1	3.41997627397495
6.3438463258822e-31	-129.770327285235	0.913	0.954	1.25570094174512e-26	cluster_18	MYL6	-187.219007628946
7.04420245239225e-31	3.50647268849583	0.469	0.225	1.39432943342652e-26	cluster_18	ZNF408	5.05877075870553
9.33930754146777e-31	-160.459547434688	0.691	0.882	1.84862253475813e-26	cluster_18	TSPAN8	-231.494193347311
1.74429892117966e-30	49.5402668089052	0.524	0.276	3.45266528458302e-26	cluster_18	ARL14	71.4714972495236
2.4440905664024e-30	-33.459553578883	0.274	0.089	4.83783286713692e-26	cluster_18	CXCL8	-48.271932018613
9.9260029506844e-30	85.5404436723926	0.406	0.173	1.96475302405847e-25	cluster_18	GADD45B	123.408773881603
1.10625499203987e-29	2.85931026144676	0.559	0.352	2.18972113124372e-25	cluster_18	WHAMM	4.12511273455217
