p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
0	2.44423767981412	0.997	0.342	0	cluster_7	UBE2C	3.52628957942178
0	2.29422159873453	0.999	0.379	0	cluster_7	TOP2A	3.30986212319466
0	2.01149136997102	0.995	0.567	0	cluster_7	KPNA2	2.90196862424814
0	2.008428303036	0.994	0.383	0	cluster_7	CENPF	2.89754955277108
0	2.00531052792267	0.993	0.336	0	cluster_7	CCNB1	2.89305155407647
0	1.89496120013266	0.991	0.427	0	cluster_7	TPX2	2.73385112610839
0	1.83695197847817	0.98	0.231	0	cluster_7	HMMR	2.65016150970163
0	1.81102075395791	0.994	0.296	0	cluster_7	NUSAP1	2.61275066068207
0	1.80813924089698	0.996	0.41	0	cluster_7	MKI67	2.60859351607881
0	1.80106353838294	0.986	0.274	0	cluster_7	AURKA	2.598385435151
0	1.78083951426796	0.985	0.23	0	cluster_7	ASPM	2.5692083358535
0	1.68647079813356	0.974	0.199	0	cluster_7	PLK1	2.43306305707134
0	1.65376530445274	0.963	0.215	0	cluster_7	CDK1	2.3858790035282
0	1.62823888794289	1	0.79	0	cluster_7	CKS2	2.34905216901777
0	1.61984226706949	1	0.528	0	cluster_7	HMGB2	2.33693840572348
0	1.61231775501107	1	0.494	0	cluster_7	PTTG1	2.3260828294917
0	1.56487420193237	0.994	0.362	0	cluster_7	CCNB2	2.2576362507429
0	1.51065450213002	0.973	0.18	0	cluster_7	CENPE	2.17941375871957
0	1.49376359386976	0.999	0.904	0	cluster_7	UBE2S	2.15504532913638
0	1.49104035991085	0.973	0.232	0	cluster_7	CDC20	2.15111653300867
0	1.46701958085221	0.977	0.34	0	cluster_7	BIRC5	2.11646187418249
0	1.46134431954454	0.982	0.331	0	cluster_7	KIF20B	2.10827420283817
0	1.44469658285883	0.988	0.469	0	cluster_7	CKAP2	2.08425659567966
0	1.40204836437253	0.975	0.206	0	cluster_7	CCNA2	2.02272822236672
0	1.37666027231397	1	0.983	0	cluster_7	TUBB4B	1.98610094785622
0	1.37092303703747	0.958	0.168	0	cluster_7	GTSE1	1.97782386697439
0	1.33139744225206	0.862	0.048	0	cluster_7	PIF1	1.9208004873893
0	1.33064735300298	0.996	0.764	0	cluster_7	CKS1B	1.91971833734942
0	1.32500795999803	0.96	0.168	0	cluster_7	DLGAP5	1.91158241302755
0	1.32131265856649	0.991	0.664	0	cluster_7	ARL6IP1	1.90625121997768
0	1.32026280273615	0.93	0.121	0	cluster_7	CENPA	1.9047365981776
0	1.31668025790403	0.999	0.965	0	cluster_7	TUBA1C	1.89956807851455
0	1.30771796435105	0.928	0.114	0	cluster_7	DEPDC1	1.88663822205068
0	1.30472959556964	0.751	0.304	0	cluster_7	G2E3	1.88232691722939
0	1.30132760797478	0.957	0.18	0	cluster_7	KIF23	1.87741888659711
0	1.29040266498723	0.984	0.308	0	cluster_7	CDKN3	1.86165752552698
0	1.28883710992077	0.993	0.549	0	cluster_7	SMC4	1.85939890699636
0	1.28289306132841	0.889	0.108	0	cluster_7	FAM83D	1.85082345756935
0	1.28216583961406	0.939	0.207	0	cluster_7	SGO2	1.84977429840843
0	1.27732390517487	1	0.956	0	cluster_7	TUBA1B	1.84278886360471
0	1.25155241192393	0.892	0.19	0	cluster_7	PRR11	1.80560845809528
0	1.24806054422672	0.948	0.198	0	cluster_7	ARHGAP11A	1.80057075788507
0	1.23053205859352	0.951	0.221	0	cluster_7	KNSTRN	1.77528249858776
0	1.2189239603886	0.953	0.214	0	cluster_7	KNL1	1.75853555287337
0	1.21846965073879	0.933	0.173	0	cluster_7	NDC80	1.75788012259456
0	1.21490870911521	0.948	0.203	0	cluster_7	CEP55	1.75274276977333
0	1.18426937968243	0.916	0.166	0	cluster_7	CDCA3	1.70853956114449
0	1.1826341767656	0.936	0.176	0	cluster_7	ANLN	1.70618046200554
0	1.18018752008975	0.991	0.37	0	cluster_7	MAD2L1	1.70265068255253
0	1.17715675037862	0.91	0.116	0	cluster_7	KIF14	1.6982782061202
0	1.16108764581073	0.984	0.594	0	cluster_7	ECT2	1.67509538864857
0	1.15805079027211	0.898	0.13	0	cluster_7	NEK2	1.67071413222312
0	1.1353061685265	0.912	0.16	0	cluster_7	BUB1	1.63790057922383
0	1.13305262865618	0.966	0.442	0	cluster_7	DBF4	1.63464940842848
0	1.11780806336304	0.92	0.146	0	cluster_7	KIF2C	1.61265614967955
0	1.11558737483956	0.917	0.181	0	cluster_7	KIF11	1.60945237335936
0	1.11120982614295	0.902	0.165	0	cluster_7	AURKB	1.60313690556352
0	1.09823725688429	0.9	0.17	0	cluster_7	NUF2	1.58442144422647
0	1.09381910390113	0.969	0.434	0	cluster_7	H2AFX	1.57804739682777
0	1.09325871318727	0.902	0.153	0	cluster_7	TTK	1.57723892392392
0	1.09165460734318	0.981	0.369	0	cluster_7	CENPW	1.57492468837759
0	1.0613759242953	0.99	0.57	0	cluster_7	DTYMK	1.53124178249977
0	1.04898623411796	0.922	0.188	0	cluster_7	NCAPG	1.51336723792277
0	1.03651548419778	0.91	0.177	0	cluster_7	KIF4A	1.49537574885676
0	1.03249088468715	0.884	0.156	0	cluster_7	KIF18A	1.4895694791012
0	1.00905670493941	0.999	0.978	0	cluster_7	JPT1	1.45576110419184
0	1.00578271274105	0.963	0.502	0	cluster_7	CKAP5	1.45103773188336
0	1.00272363594563	0.996	0.705	0	cluster_7	STMN1	1.44662441696092
0	1.00242757137108	0.866	0.175	0	cluster_7	RACGAP1	1.44619728606742
0	1.00129659113049	0.87	0.147	0	cluster_7	KIFC1	1.44456562648298
0	0.998855373613564	0.971	0.348	0	cluster_7	UBE2T	1.44104369407758
0	0.996231749065483	0.85	0.114	0	cluster_7	HJURP	1.43725860395291
0	0.995365496389889	0.985	0.71	0	cluster_7	MZT1	1.43600886551367
0	0.995227624712749	0.898	0.148	0	cluster_7	CDCA8	1.43580995872879
0	0.992927262818995	0.728	0.098	0	cluster_7	CDCA2	1.43249123803242
0	0.990255047214695	0.844	0.128	0	cluster_7	CCNF	1.42863604583191
0	0.985991896466721	0.999	0.96	0	cluster_7	TUBB	1.42248561938924
0	0.97700309181371	0.879	0.149	0	cluster_7	BUB1B	1.40951751549282
0	0.973460565940818	0.988	0.633	0	cluster_7	TMPO	1.40440673098378
0	0.973179550190705	0.955	0.472	0	cluster_7	HMGB3	1.40400131095468
0	0.972673389452116	0.905	0.227	0	cluster_7	TACC3	1.40327107536723
0	0.962060096414719	0.987	0.771	0	cluster_7	BUB3	1.38795933013467
0	0.958357076765164	1	0.997	0	cluster_7	HMGB1	1.38261700204995
0	0.953829101983975	0.9	0.348	0	cluster_7	SAPCD2	1.37608451528785
0	0.933282597262332	0.895	0.328	0	cluster_7	KIF22	1.34644217481834
0	0.920750319664856	0.887	0.31	0	cluster_7	NCAPD2	1.32836192007742
0	0.919791377577239	0.974	0.5	0	cluster_7	SKA2	1.32697845908311
0	0.913884291748755	0.824	0.103	0	cluster_7	CKAP2L	1.31845633565225
0	0.888287815931648	0.864	0.213	0	cluster_7	DIAPH3	1.28152842692668
0	0.884784819076952	0.865	0.243	0	cluster_7	SKA3	1.27647467073616
3.88907907132248e-162	0.87739280182824	0.893	0.898	7.56464770162935e-158	cluster_7	HIST1H4C	1.26581024410927
0	0.875812458591325	0.86	0.148	0	cluster_7	PRC1	1.26353029075848
0	0.875595293206305	0.736	0.156	0	cluster_7	BORA	1.26321698733445
0	0.873207137698643	1	0.984	0	cluster_7	HMGN2	1.25977160722668
0	0.86793865843626	0.816	0.157	0	cluster_7	SGO1	1.25217079832181
0	0.865538404286158	0.842	0.154	0	cluster_7	TROAP	1.24870796356259
0	0.863554830048376	0.62	0.127	0	cluster_7	PBK	1.2458462708465
0	0.862670471742408	0.9	0.271	0	cluster_7	BRCA2	1.24457041150412
0	0.858132031725498	0.668	0.058	0	cluster_7	KIF20A	1.23802282659835
0	0.853988670400791	1	0.996	0	cluster_7	H2AFZ	1.23204521976258
0	0.852522859999285	0.731	0.143	0	cluster_7	ARHGEF39	1.22993050236544
0	0.850337790177764	0.94	0.603	0	cluster_7	UBALD2	1.22677811296994
0	0.849871766485351	0.927	0.412	0	cluster_7	MIS18BP1	1.22610578289996
0	0.84916840882276	0.768	0.098	0	cluster_7	CDC25C	1.22509105228817
0	0.849133966137414	0.936	0.454	0	cluster_7	CDC25B	1.22504136199682
0	0.848923619561878	0.802	0.151	0	cluster_7	SPC25	1.22473789603543
0	0.844350131982514	0.88	0.252	0	cluster_7	LMNB1	1.21813974818511
0	0.844023983457561	0.973	0.641	0	cluster_7	LBR	1.21766921532557
0	0.843128245686016	0.958	0.598	0	cluster_7	ANP32E	1.21637693888463
0	0.842198201995662	0.959	0.414	0	cluster_7	TK1	1.21503516946474
0	0.83979450327149	0.873	0.207	0	cluster_7	FOXM1	1.21156736523559
0	0.838265706797774	0.781	0.103	0	cluster_7	PSRC1	1.20936177814443
0	0.815134811797496	0.991	0.879	0	cluster_7	NUCKS1	1.17599095063621
0	0.813214196266415	0.748	0.129	0	cluster_7	NCAPH	1.17322008813406
0	0.811650234151494	0.998	0.938	0	cluster_7	RAD21	1.17096376774673
0	0.805376688641067	0.93	0.321	0	cluster_7	CENPK	1.16191295475004
0	0.789209266216402	0.727	0.119	0	cluster_7	SPAG5	1.13858829459402
0	0.783410750248796	0.91	0.455	0	cluster_7	SMC2	1.13022280436304
0	0.780632966127258	0.885	0.218	0	cluster_7	CDCA5	1.12621530898624
0	0.773441219557785	0.743	0.13	0	cluster_7	INCENP	1.11583981187513
0	0.763359975780494	0.849	0.235	0	cluster_7	PARPBP	1.10129565147164
0	0.760953197490401	0.697	0.079	0	cluster_7	PIMREG	1.097823404368
0	0.760257056915742	0.9	0.382	0	cluster_7	GPSM2	1.09681908581318
0	0.752407595886291	0.898	0.387	0	cluster_7	PHF19	1.08549470731234
0	0.752147226135908	0.798	0.176	0	cluster_7	CIP2A	1.08511907316466
0	0.739940111999331	0.747	0.126	0	cluster_7	DEPDC1B	1.06750793013626
0	0.73647151239041	0.842	0.247	0	cluster_7	ZWINT	1.06250379868164
0	0.730701667052752	0.983	0.536	0	cluster_7	PCLAF	1.0541796714263
0	0.729108514947063	0.755	0.159	0	cluster_7	SPDL1	1.05188123878404
0	0.720748168585842	0.741	0.166	0	cluster_7	GAS2L3	1.0398198085486
0	0.70677649963787	0.921	0.379	0	cluster_7	CENPN	1.01966295104442
0	0.703475711194375	0.999	0.92	0	cluster_7	H2AFV	1.01490091992596
0	0.695589312491098	0.716	0.125	0	cluster_7	CIT	1.00352325162627
0	0.694808677369574	0.997	0.992	0	cluster_7	CALM2	1.0023970332077
0	0.678050520443041	0.844	0.252	0	cluster_7	RRM2	0.978220123315357
0	0.677018419434628	0.753	0.136	0	cluster_7	OIP5	0.976731116308823
0	0.672357747653027	0.999	0.952	0	cluster_7	DEK	0.970007188242294
0	0.670408791877972	0.662	0.107	0	cluster_7	KIF15	0.967195439410711
